sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire
hallusionbench-image-VD-illusion-10-1-0,hallusionbench-image-VD-illusion-10,qwen,hallusionbench,image,1,0,0,5,,1,1.0004867315211137,0.6732070107284237,-16.347005440512262
hallusionbench-image-VD-illusion-11-0-0,hallusionbench-image-VD-illusion-11,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002974271914093,0.5003243949321239,-16.047052529058053
hallusionbench-image-VD-illusion-15-0-0,hallusionbench-image-VD-illusion-15,qwen,hallusionbench,image,1,0,0,5,,1,1.6875992651514393,0.6895876069720275,244.1292535475617
hallusionbench-image-VD-illusion-15-0-1,hallusionbench-image-VD-illusion-15,qwen,hallusionbench,image,1,0,0,5,,1,1.001814365342375,-0.0,30.71646720976036
hallusionbench-image-VD-illusion-15-1-0,hallusionbench-image-VD-illusion-15,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.1739775040257365,0.17793010162218953,227.33350479634248
hallusionbench-image-VD-illusion-15-1-1,hallusionbench-image-VD-illusion-15,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.4723929306389563,-0.0,35.26652253661172
hallusionbench-image-VD-illusion-16-0-0,hallusionbench-image-VD-illusion-16,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.2231421478522622,0.6407645599081525,250.41060135813794
hallusionbench-image-VD-illusion-16-1-0,hallusionbench-image-VD-illusion-16,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.2868573803314227,0.678849299573832,198.85019896078106
hallusionbench-image-VD-illusion-16-0-1,hallusionbench-image-VD-illusion-16,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.6920837260270294,0.2400331279115533,137.18560398454332
hallusionbench-image-VD-illusion-16-1-1,hallusionbench-image-VD-illusion-16,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,2.2840847670179785,-0.0,27.358010403437
hallusionbench-image-VD-illusion-17-0-0,hallusionbench-image-VD-illusion-17,qwen,hallusionbench,image,1,0,0,5,,1,1.779435025052944,0.05196862611420107,433.4725313272934
hallusionbench-image-VD-illusion-17-0-1,hallusionbench-image-VD-illusion-17,qwen,hallusionbench,image,1,0,0,5,,1,1.001418232879533,-0.0,60.22363014072013
hallusionbench-image-VD-illusion-17-1-0,hallusionbench-image-VD-illusion-17,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.177562354972972,-0.0,225.66510528662155
hallusionbench-image-VD-illusion-17-1-1,hallusionbench-image-VD-illusion-17,qwen,hallusionbench,image,0,1,0,3,,1,1.778852942707434,0.6535224003743256,206.5872148447689
hallusionbench-image-VD-illusion-18-0-0,hallusionbench-image-VD-illusion-18,qwen,hallusionbench,image,1,0,0,5,,1,1.8925045817649702,0.5585728698692118,189.65108596143315
hallusionbench-image-VD-illusion-18-0-1,hallusionbench-image-VD-illusion-18,qwen,hallusionbench,image,1,0,0,5,,1,1.021718860298787,-0.0,128.8891461292518
hallusionbench-image-VD-illusion-18-1-0,hallusionbench-image-VD-illusion-18,qwen,hallusionbench,image,0,1,0,4,,1,1.177562354972972,0.3667624521338009,197.80185646558846
hallusionbench-image-VD-illusion-18-1-1,hallusionbench-image-VD-illusion-18,qwen,hallusionbench,image,0,1,0,3,,1,1.778852942707434,0.6557329747341105,162.0585132543534
hallusionbench-image-VD-illusion-19-0-0,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000036597252167,0.6728815921816014,-17.258391895514368
hallusionbench-image-VD-illusion-19-0-2,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.003682970938882,-0.0,-19.8245243811872
hallusionbench-image-VD-illusion-19-0-3,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,1,0,0,5,,1,1.0046502349878461,-0.0,-13.122934587020337
hallusionbench-image-VD-illusion-19-0-1,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,0,3,,1,1.0000177621836368,0.6722010958894866,-15.842576716762178
hallusionbench-image-VD-illusion-19-1-0,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0013492107860695,-0.0,-23.548116749095847
hallusionbench-image-VD-illusion-19-1-2,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0046523809113106,0.5282512335583374,40.51249266944188
hallusionbench-image-VD-illusion-19-1-1,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,1,0,0,4,,1,1.0001487731995387,0.6202212640947096,65.70566518370342
hallusionbench-image-VD-illusion-19-1-3,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,1,0,0,4,,1,1.000953674289401,-0.0,29.50279690542878
hallusionbench-image-VD-illusion-20-1-0,hallusionbench-image-VD-illusion-20,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.5356491652233764,0.6284907340760103,94.98889924021827
hallusionbench-image-VD-illusion-20-0-0,hallusionbench-image-VD-illusion-20,qwen,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.535729074583867,0.4359035327779876,168.58835685464
hallusionbench-image-VD-illusion-21-0-0,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,1,0,0,6,,1,1.4727587658349677,0.6713466348052908,96.08325288167102
hallusionbench-image-VD-illusion-21-0-1,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,1,0,0,5,,1,1.3682133964312608,0.6868162481525851,218.66086277651712
hallusionbench-image-VD-illusion-21-0-3,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,1,0,0,6,,1,4.490466982147651,-0.0,275.6491962488553
hallusionbench-image-VD-illusion-21-1-0,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.174017425163635,0.60771768690143,101.05602189927374
hallusionbench-image-VD-illusion-21-0-2,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,1,0,0,6,,1,1.0017831325416051,-0.0,87.44606568479426
hallusionbench-image-VD-illusion-21-1-1,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,1,0,0,4,,1,1.1353486715512935,0.5425132772745929,133.88605612552337
hallusionbench-image-VD-illusion-21-1-2,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,3.1170727656505623,-0.0,60.008090223325055
hallusionbench-image-VD-illusion-21-1-3,hallusionbench-image-VD-illusion-21,qwen,hallusionbench,image,1,0,0,4,,1,1.4729182766614655,0.494669584249637,71.9234648534428
hallusionbench-image-VD-illusion-22-1-0,hallusionbench-image-VD-illusion-22,qwen,hallusionbench,image,1,0,0,5,,1,1.536972782061527,0.6807668949179222,168.65707554940272
hallusionbench-image-VD-illusion-23-0-0,hallusionbench-image-VD-illusion-23,qwen,hallusionbench,image,1,0,0,5,,1,1.4170740934468355,0.6896842566416619,131.7912782273607
hallusionbench-image-VD-illusion-22-0-0,hallusionbench-image-VD-illusion-22,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.890414386629594,0.5478264628985328,134.56417759713509
hallusionbench-image-VD-illusion-23-0-1,hallusionbench-image-VD-illusion-23,qwen,hallusionbench,image,1,0,0,6,,1,4.490383475285051,0.3886526248233391,123.53598940652458
hallusionbench-image-VD-illusion-23-1-0,hallusionbench-image-VD-illusion-23,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.174017425163635,0.6650580394809279,51.31204040299424
hallusionbench-image-VD-illusion-23-1-1,hallusionbench-image-VD-illusion-23,qwen,hallusionbench,image,0,1,0,3,,1,3.1170727656505623,-0.0,47.41937887047777
hallusionbench-image-VD-illusion-24-0-1,hallusionbench-image-VD-illusion-24,qwen,hallusionbench,image,1,0,0,5,,1,5.4817615829280975,-0.0,201.50845452460342
hallusionbench-image-VD-illusion-24-1-0,hallusionbench-image-VD-illusion-24,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.174017425163635,0.18308646753720256,314.4199275205687
hallusionbench-image-VD-illusion-24-1-1,hallusionbench-image-VD-illusion-24,qwen,hallusionbench,image,0,1,0,3,,1,3.1170727656505623,-0.0,19.442990939672388
hallusionbench-image-VD-illusion-25-0-0,hallusionbench-image-VD-illusion-25,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.7788389470799877,-0.0,61.0767591733957
hallusionbench-image-VD-illusion-25-0-1,hallusionbench-image-VD-illusion-25,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.607348058600177,-0.0,219.73720803112533
hallusionbench-image-VD-illusion-24-0-0,hallusionbench-image-VD-illusion-24,qwen,hallusionbench,image,1,0,0,6,,1,1.367995384868397,-0.0,197.72186755868614
hallusionbench-image-VD-illusion-25-0-2,hallusionbench-image-VD-illusion-25,qwen,hallusionbench,image,1,0,0,4,,1,1.1002801643339253,-0.0,125.92431449638902
hallusionbench-image-VD-illusion-25-1-0,hallusionbench-image-VD-illusion-25,qwen,hallusionbench,image,0,1,0,3,,1,1.2540260535605692,0.5394128915469282,104.79689396268208
hallusionbench-image-VD-illusion-25-1-1,hallusionbench-image-VD-illusion-25,qwen,hallusionbench,image,1,0,0,5,,1,1.417300940205458,0.5678014720052372,152.94054921059222
hallusionbench-image-VD-illusion-25-1-2,hallusionbench-image-VD-illusion-25,qwen,hallusionbench,image,0,1,0,4,,1,1.2606717388050381,0.5894342423676258,161.43214003643558
hallusionbench-image-VD-illusion-26-0-0,hallusionbench-image-VD-illusion-26,qwen,hallusionbench,image,1,0,1,1,vision_hallucination,1,1.3261033123630863,0.662175848543779,158.4314642014787
hallusionbench-image-VD-illusion-26-1-0,hallusionbench-image-VD-illusion-26,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.53587782873992,0.6630015627298342,214.03297743109013
hallusionbench-image-VD-illusion-27-0-0,hallusionbench-image-VD-illusion-27,qwen,hallusionbench,image,1,0,0,5,,1,1.6877915012097802,0.6208193967330129,277.28911341577896
hallusionbench-image-VD-illusion-27-0-1,hallusionbench-image-VD-illusion-27,qwen,hallusionbench,image,1,0,0,4,,1,1.60654148368133,-0.0,179.53982462474693
hallusionbench-image-VD-illusion-27-0-2,hallusionbench-image-VD-illusion-27,qwen,hallusionbench,image,1,0,0,5,,1,2.2840474643978244,-0.0,96.11663867320767
hallusionbench-image-VD-illusion-27-1-0,hallusionbench-image-VD-illusion-27,qwen,hallusionbench,image,1,0,0,4,,1,1.063934444456383,0.5342250263424909,73.50696467974717
hallusionbench-image-VD-illusion-27-1-1,hallusionbench-image-VD-illusion-27,qwen,hallusionbench,image,0,1,0,3,,1,1.105403180514787,0.5811420746276834,164.19321377159338
hallusionbench-image-VD-illusion-27-1-2,hallusionbench-image-VD-illusion-27,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.548882966651809,0.4783422542934868,93.43329610857973
hallusionbench-image-VD-illusion-28-0-1,hallusionbench-image-VD-illusion-28,qwen,hallusionbench,image,1,0,0,5,,1,2.0000443501567484,0.5191515612731079,196.38398551465838
hallusionbench-image-VD-illusion-28-0-0,hallusionbench-image-VD-illusion-28,qwen,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.6878563895943994,-0.0,250.86728548234564
hallusionbench-image-VD-illusion-28-0-2,hallusionbench-image-VD-illusion-28,qwen,hallusionbench,image,1,0,0,5,,1,1.286510960975331,0.5475118650478941,193.43327414721043
hallusionbench-image-VD-illusion-28-1-0,hallusionbench-image-VD-illusion-28,qwen,hallusionbench,image,1,0,0,4,,1,1.063934920072249,0.6816702111665244,145.7918566477374
hallusionbench-image-VD-illusion-28-1-1,hallusionbench-image-VD-illusion-28,qwen,hallusionbench,image,1,0,0,5,,1,1.326493639261009,0.6462866932409365,76.09098524881415
hallusionbench-image-VD-illusion-28-1-2,hallusionbench-image-VD-illusion-28,qwen,hallusionbench,image,1,0,0,6,,1,1.10541081521627,0.6931275427882205,202.01655456928668
hallusionbench-image-VD-illusion-29-0-1,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0037384032992507,0.6730902357388069,-15.11204454709646
hallusionbench-image-VD-illusion-29-0-0,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001083612431594,0.6868358575700961,46.97410771957583
hallusionbench-image-VD-illusion-29-1-0,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0041742325804934,-0.0,-19.74145962427122
hallusionbench-image-VD-illusion-29-0-2,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0006977319654995,0.491879619994449,8.800865452474454
hallusionbench-image-VD-illusion-29-1-1,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,1,0,0,5,,1,1.2011147686269106,0.6752642883796167,-3.571865610961906
hallusionbench-image-VD-illusion-29-1-2,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.8261001488972632,-0.0,42.878302005466104
hallusionbench-image-VD-illusion-30-0-0,hallusionbench-image-VD-illusion-30,qwen,hallusionbench,image,1,0,0,4,,1,1.5378996121879795,-0.0,186.84921119455944
hallusionbench-image-VD-illusion-30-0-1,hallusionbench-image-VD-illusion-30,qwen,hallusionbench,image,1,0,0,5,,1,1.0062327385733285,0.20719042614060967,148.1393329648332
hallusionbench-image-VD-illusion-30-1-0,hallusionbench-image-VD-illusion-30,qwen,hallusionbench,image,1,0,0,4,,1,1.0387792580195478,0.46853613918312936,15.685009173130364
hallusionbench-image-VD-illusion-30-1-1,hallusionbench-image-VD-illusion-30,qwen,hallusionbench,image,0,1,0,3,,1,2.648803846831682,0.10073743385088531,192.1125635038948
hallusionbench-image-VD-math-0-0-0,hallusionbench-image-VD-math-0,qwen,hallusionbench,image,1,0,0,5,,1,1.0037499666605303,-0.0,-17.84502021789928
hallusionbench-image-VD-math-0-0-1,hallusionbench-image-VD-math-0,qwen,hallusionbench,image,1,0,0,6,,1,1.0108124015227347,0.0001392859423147304,112.60347835540352
hallusionbench-image-VD-math-0-0-2,hallusionbench-image-VD-math-0,qwen,hallusionbench,image,1,0,0,6,,1,1.0696173900398491,-0.0,36.07564328396842
hallusionbench-image-VD-math-0-1-0,hallusionbench-image-VD-math-0,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0105812549286524,0.5247360576689789,35.942086083069654
hallusionbench-image-VD-math-0-1-1,hallusionbench-image-VD-math-0,qwen,hallusionbench,image,0,1,0,4,,1,1.007481932730433,0.006518726281321571,112.9998115512734
hallusionbench-image-VD-math-0-1-2,hallusionbench-image-VD-math-0,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.028209446925539,0.0170062804313321,108.03524761261389
hallusionbench-image-VD-math-1-0-0,hallusionbench-image-VD-math-1,qwen,hallusionbench,image,1,0,0,6,,1,1.0396194465225845,-0.0,46.94445322290929
hallusionbench-image-VD-math-1-0-1,hallusionbench-image-VD-math-1,qwen,hallusionbench,image,1,0,0,6,,1,1.002170205020152,-0.0,-20.95541163150754
hallusionbench-image-VD-math-1-0-2,hallusionbench-image-VD-math-1,qwen,hallusionbench,image,1,0,0,6,,1,1.0023270846127945,0.12492313453791477,88.0647184517068
hallusionbench-image-VD-math-1-1-0,hallusionbench-image-VD-math-1,qwen,hallusionbench,image,0,1,0,5,,1,1.0216161018900811,0.6744387444086672,-11.605670899137092
hallusionbench-image-VD-math-1-1-1,hallusionbench-image-VD-math-1,qwen,hallusionbench,image,1,0,0,5,,1,1.0088505745207261,0.6737010327112296,-10.727802262461132
hallusionbench-image-VD-math-1-1-2,hallusionbench-image-VD-math-1,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.005238294459797,0.5339482721171053,54.36234711730556
hallusionbench-image-VD-math-2-0-0,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,1,0,0,5,,1,1.016775130826706,-0.0,99.90509567900035
hallusionbench-image-VD-math-2-0-1,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,1,0,0,5,,1,1.0194129948863364,-0.0,5.994680337915057
hallusionbench-image-VD-math-2-0-2,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,1,0,0,5,,1,1.0052572489662999,-0.0,103.85210701261957
hallusionbench-image-VD-math-2-1-0,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0640124086627623,-0.0,113.00777169285219
hallusionbench-image-VD-math-2-1-1,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,1,0,0,4,,1,1.0016793013192113,-0.0,94.29642852937943
hallusionbench-image-VD-math-3-0-0,hallusionbench-image-VD-math-3,qwen,hallusionbench,image,1,0,0,6,,1,1.0001610517518678,-0.0,-18.651473121623383
hallusionbench-image-VD-math-2-1-2,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0008077621309333,-0.0,-3.328270299703453
hallusionbench-image-VD-math-3-0-1,hallusionbench-image-VD-math-3,qwen,hallusionbench,image,1,0,0,6,,1,1.0001530647267014,-0.0,-14.816807501364735
hallusionbench-image-VD-math-3-0-2,hallusionbench-image-VD-math-3,qwen,hallusionbench,image,1,0,0,6,,1,1.0009249448985076,-0.0,-19.685280784939565
hallusionbench-image-VD-math-3-1-0,hallusionbench-image-VD-math-3,qwen,hallusionbench,image,1,0,0,5,,1,1.0001269578900813,-0.0,4.715403629369632
hallusionbench-image-VD-math-3-1-2,hallusionbench-image-VD-math-3,qwen,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.002209424891333,-0.0,44.1152567762999
hallusionbench-image-VD-math-3-1-1,hallusionbench-image-VD-math-3,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0005097389335855,0.500944515594979,-15.612163192695817
hallusionbench-image-VD-math-4-0-0,hallusionbench-image-VD-math-4,qwen,hallusionbench,image,0,1,0,4,,1,1.0036263466253161,0.5792409324232943,138.33234235988795
hallusionbench-image-VD-math-4-0-1,hallusionbench-image-VD-math-4,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0235571860075545,0.6745857419650703,0.7929517348187733
hallusionbench-image-VD-math-4-1-0,hallusionbench-image-VD-math-4,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0026332140362004,0.5107429026344044,7.959065033657007
hallusionbench-image-VD-math-4-0-2,hallusionbench-image-VD-math-4,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0007203817137784,0.658777225139939,31.422963201881064
hallusionbench-image-VD-math-4-1-1,hallusionbench-image-VD-math-4,qwen,hallusionbench,image,1,0,0,5,,1,1.0001059770565428,0.6425192998071697,37.44566106967024
hallusionbench-image-VD-math-4-1-2,hallusionbench-image-VD-math-4,qwen,hallusionbench,image,0,1,0,3,,1,1.4740839233086296,0.6730945837283617,-15.512666370538293
hallusionbench-image-VD-math-5-0-1,hallusionbench-image-VD-math-5,qwen,hallusionbench,image,1,0,0,4,,1,1.0028353929587144,0.6730489097342847,-18.288296223331308
hallusionbench-image-VD-math-5-0-0,hallusionbench-image-VD-math-5,qwen,hallusionbench,image,0,1,0,4,,1,1.0032168626922457,0.4983745265697168,-17.383491707295047
hallusionbench-image-VD-math-5-0-2,hallusionbench-image-VD-math-5,qwen,hallusionbench,image,1,0,0,4,,1,1.0028353929587144,-0.0,77.8635369533548
hallusionbench-image-VD-math-5-1-0,hallusionbench-image-VD-math-5,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0000941753419061,0.42267912434581945,19.768245867074143
hallusionbench-image-VD-math-5-1-2,hallusionbench-image-VD-math-5,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.000881075882732,0.6929661283125954,153.94785283937492
hallusionbench-image-VD-math-5-1-1,hallusionbench-image-VD-math-5,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.000044584274973,0.2584620441771806,94.94435636652463
hallusionbench-image-VD-math-6-0-1,hallusionbench-image-VD-math-6,qwen,hallusionbench,image,1,0,0,6,,1,1.0000245571132163,-0.0,90.85477733842015
hallusionbench-image-VD-math-6-0-0,hallusionbench-image-VD-math-6,qwen,hallusionbench,image,1,0,0,6,,1,1.0000600814823162,-0.0,-21.710618696737786
hallusionbench-image-VD-math-6-0-2,hallusionbench-image-VD-math-6,qwen,hallusionbench,image,1,0,0,5,,1,1.000048279763545,-0.0,-22.65105741210282
hallusionbench-image-VD-math-6-1-0,hallusionbench-image-VD-math-6,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0005234479788956,0.6730602114737299,-18.84675604804701
hallusionbench-image-VD-math-6-1-1,hallusionbench-image-VD-math-6,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002884864664547,0.679687164534521,11.064910088816127
hallusionbench-image-VD-math-6-1-2,hallusionbench-image-VD-math-6,qwen,hallusionbench,image,1,0,0,5,,1,1.0006743669332774,0.6717446149141058,-12.653390209823149
hallusionbench-image-VD-math-7-0-1,hallusionbench-image-VD-math-7,qwen,hallusionbench,image,1,0,0,6,,1,1.0004475116592755,0.6731609810909546,-14.416009060832868
hallusionbench-image-VD-math-7-0-0,hallusionbench-image-VD-math-7,qwen,hallusionbench,image,1,0,0,5,,1,1.0000544786449368,0.5071290824151573,-3.521965903112344
hallusionbench-image-VD-math-7-1-0,hallusionbench-image-VD-math-7,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0008249283008797,0.673508368904356,-13.381823448127118
hallusionbench-image-VD-math-7-0-2,hallusionbench-image-VD-math-7,qwen,hallusionbench,image,1,0,0,5,,1,1.0041162965814003,0.5960224620860948,172.0913446371242
hallusionbench-image-VD-math-7-1-1,hallusionbench-image-VD-math-7,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0036034584231661,0.5048683769085454,17.832618721303646
hallusionbench-image-VD-math-7-1-2,hallusionbench-image-VD-math-7,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0052852628946445,0.633568105051082,48.15926764076369
hallusionbench-image-VD-math-8-0-1,hallusionbench-image-VD-math-8,qwen,hallusionbench,image,1,0,0,6,,1,1.0000097751613166,0.4904734343779389,-15.488640739639301
hallusionbench-image-VD-math-8-0-0,hallusionbench-image-VD-math-8,qwen,hallusionbench,image,1,0,0,6,,1,1.0000840425516713,-0.0,89.18030472213263
hallusionbench-image-VD-math-8-0-2,hallusionbench-image-VD-math-8,qwen,hallusionbench,image,1,0,0,6,,1,1.000305294988339,0.5980902737812633,294.94927267127275
hallusionbench-image-VD-math-8-1-1,hallusionbench-image-VD-math-8,qwen,hallusionbench,image,1,0,0,4,,1,1.0098348854478394,0.6299508551085649,58.818146110976855
hallusionbench-image-VD-math-8-1-0,hallusionbench-image-VD-math-8,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.000450849533723,0.6735246307055036,-10.85566716577485
hallusionbench-image-VD-math-8-1-2,hallusionbench-image-VD-math-8,qwen,hallusionbench,image,1,0,0,3,,1,1.0345311147260665,-0.0,177.8905623517657
hallusionbench-image-VD-math-9-0-1,hallusionbench-image-VD-math-9,qwen,hallusionbench,image,1,0,0,6,,1,1.0000193119040237,-0.0,-19.92551549432854
hallusionbench-image-VD-math-9-0-0,hallusionbench-image-VD-math-9,qwen,hallusionbench,image,1,0,0,6,,1,1.0002530813271797,-0.0,-23.254087797737277
hallusionbench-image-VD-math-9-0-2,hallusionbench-image-VD-math-9,qwen,hallusionbench,image,1,0,0,6,,1,1.0000349283206376,-0.0,-11.497595825166826
hallusionbench-image-VD-math-9-1-0,hallusionbench-image-VD-math-9,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0011619329565258,0.6728947556691329,-17.21978084240189
hallusionbench-image-VD-math-11-1-1,hallusionbench-image-VD-math-11,qwen,hallusionbench,image,1,0,0,6,,1,1.0000890493385546,-0.0,-4.776214941705113
hallusionbench-image-VD-math-11-1-2,hallusionbench-image-VD-math-11,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001213550564227,0.6921832987211134,84.30358902756134
hallusionbench-image-VD-math-12-0-1,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000284314169076,0.6730273965411351,-19.280894381444927
hallusionbench-image-VD-math-12-0-0,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0000522136676673,-0.0,-23.74947601975857
hallusionbench-image-VD-math-12-0-2,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,1,0,0,6,,1,1.0010504722764675,0.5004528285809342,-15.710971249701418
hallusionbench-image-VD-math-12-1-0,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001121759390141,-0.0,-21.417008646768714
hallusionbench-image-VD-math-12-1-1,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,1,0,0,4,,1,1.0000300407410714,-0.0,-21.334862258140376
hallusionbench-image-VD-math-12-1-2,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000365257276508,0.6728577344581853,-15.97257896583753
hallusionbench-image-VD-math-13-0-0,hallusionbench-image-VD-math-13,qwen,hallusionbench,image,0,1,0,3,,1,1.0000114440917964,-0.0,-19.42401613298207
hallusionbench-image-VD-math-13-0-1,hallusionbench-image-VD-math-13,qwen,hallusionbench,image,1,0,0,4,,1,1.0000104904179348,-0.0,-17.906170071061798
hallusionbench-image-VD-math-13-1-0,hallusionbench-image-VD-math-13,qwen,hallusionbench,image,1,0,0,5,,1,1.0000160932544362,0.4989035857313222,-15.89920705367246
hallusionbench-image-VD-math-13-0-2,hallusionbench-image-VD-math-13,qwen,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.0000166892997397,0.5003365484610831,-20.1663270515582
hallusionbench-image-VD-math-13-1-1,hallusionbench-image-VD-math-13,qwen,hallusionbench,image,1,0,0,5,,1,1.0000212192531106,-0.0,10.212513714062467
hallusionbench-image-VD-math-13-1-2,hallusionbench-image-VD-math-13,qwen,hallusionbench,image,1,0,0,5,,1,1.000023126602197,0.49192540825551945,-15.007368462731208
hallusionbench-image-VD-math-14-0-0,hallusionbench-image-VD-math-14,qwen,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0000919103656871,0.5001451016507954,-18.715236211602907
hallusionbench-image-VD-math-14-0-1,hallusionbench-image-VD-math-14,qwen,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0000387430201718,-0.0,-21.749032369570543
hallusionbench-image-VD-math-14-1-0,hallusionbench-image-VD-math-14,qwen,hallusionbench,image,0,1,0,4,,1,1.002100705988824,0.5630854121655586,110.75385229516466
hallusionbench-image-VD-math-14-0-2,hallusionbench-image-VD-math-14,qwen,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0000683069201417,0.6507997493712692,28.610748471424802
hallusionbench-image-VD-math-14-1-1,hallusionbench-image-VD-math-14,qwen,hallusionbench,image,1,0,0,4,,1,1.0000456571596923,-0.0,-10.28557626305305
