sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire,u_ppl,u_se,u_umpire,uq_percentile_mean,cluster,cluster_profile,is_low_uq_cluster,is_low_uq_hallucination,is_low_uq_hallucination_severe
mmvet-v1_202,mmvet-v1_202,llava,mmvet,test,0,1,1,1,vision_hallucination,1,1.1331936050653957,-0.0,-12.40402544552586,0.5783410138248848,0.06221198156682028,0.1497695852534562,0.26344086021505375,0,consensus_low,1,1,1
vilp-2-case3,vilp-2,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0057947325579597,-0.0,-18.795934794788877,0.38560267857142855,0.22823660714285715,0.056361607142857144,0.2234002976190476,0,consensus_low,1,1,1
vilp-5-case2,vilp-5,qwen,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0032942295838587,-0.0,-19.45182254940895,0.31752232142857145,0.22823660714285715,0.04296875,0.19624255952380953,0,consensus_low,1,1,1
vilp-10-case3,vilp-10,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0206386234445854,-0.0,-16.141044444337716,0.5574776785714286,0.22823660714285715,0.15234375,0.3126860119047619,0,consensus_low,1,1,1
vilp-14-case2,vilp-14,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.000224471092725,-0.0,-20.010630375612916,0.04408482142857143,0.22823660714285715,0.023995535714285716,0.09877232142857144,0,consensus_low,1,1,1
vilp-14-case3,vilp-14,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0001143217090978,-0.0,-20.382496678165428,0.020647321428571428,0.22823660714285715,0.017299107142857144,0.08872767857142856,0,consensus_low,1,1,1
vilp-17-case2,vilp-17,qwen,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004142496305282,0.5019691313449984,-18.25419591733171,0.07310267857142858,0.63671875,0.07310267857142858,0.2609747023809524,0,consensus_low,1,1,1
vilp-18-case2,vilp-18,qwen,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0042222736036723,-0.0,-20.622305015931957,0.34877232142857145,0.22823660714285715,0.015066964285714286,0.19735863095238096,0,consensus_low,1,1,1
vilp-22-case2,vilp-22,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0004263882419908,0.487987800586198,-15.99473079073378,0.07645089285714286,0.6032366071428571,0.16127232142857142,0.28031994047619047,0,consensus_low,1,1,1
vilp-40-case3,vilp-40,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.002612292282715,-0.0,1.2022706616251,0.2806919642857143,0.22823660714285715,0.5139508928571429,0.34095982142857145,0,consensus_low,1,1,1
vilp-44-case2,vilp-44,qwen,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.003794530127274,-0.0,-15.374927142722523,0.33761160714285715,0.22823660714285715,0.18694196428571427,0.25093005952380953,0,consensus_low,1,1,1
vilp-49-case2,vilp-49,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.001250900570937,-0.0,7.12605697135975,0.17912946428571427,0.22823660714285715,0.6143973214285714,0.3405877976190476,0,consensus_low,1,1,1
vilp-86-case2,vilp-86,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0031142053918976,-0.0,-9.336994320689064,0.3041294642857143,0.22823660714285715,0.3521205357142857,0.294828869047619,0,consensus_low,1,1,1
vilp-86-case3,vilp-86,qwen,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.000663550780028,-0.0,-12.770039469277586,0.12444196428571429,0.22823660714285715,0.2818080357142857,0.21149553571428573,0,consensus_low,1,1,1
vilp-94-case2,vilp-94,qwen,vilp,test,0,1,1,1,vision_hallucination,1,1.0032419161720083,-0.0,-1.811140289386948,0.3130580357142857,0.22823660714285715,0.4681919642857143,0.33649553571428575,0,consensus_low,1,1,1
vilp-113-case2,vilp-113,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.015609383230204,-0.0,-13.182076403984766,0.5184151785714286,0.22823660714285715,0.2661830357142857,0.3376116071428572,0,consensus_low,1,1,1
vilp-131-case3,vilp-131,qwen,vilp,test,0,1,1,2,reasoning_hallucination,1,1.000676418610126,-0.0,-16.043730598921492,0.12667410714285715,0.22823660714285715,0.15792410714285715,0.17094494047619047,0,consensus_low,1,1,1
vilp-150-case3,vilp-150,qwen,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0023938557088716,-0.0,-15.55430061343421,0.26953125,0.22823660714285715,0.18136160714285715,0.2263764880952381,0,consensus_low,1,1,1
vilp-206-case3,vilp-206,qwen,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.00328805370402,-0.0,-16.051551343894094,0.31640625,0.22823660714285715,0.15680803571428573,0.2338169642857143,0,consensus_low,1,1,1
vilp-217-case2,vilp-217,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.002078582183331,-0.0,-7.125241185425034,0.24386160714285715,0.22823660714285715,0.3911830357142857,0.2877604166666667,0,consensus_low,1,1,1
vilp-231-case3,vilp-231,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0107325340019773,-0.0,-14.029278543761729,0.46372767857142855,0.22823660714285715,0.23381696428571427,0.30859375,0,consensus_low,1,1,1
vilp-242-case2,vilp-242,qwen,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0079639512738174,-0.0,-11.938790197415663,0.41796875,0.22823660714285715,0.29966517857142855,0.3152901785714286,0,consensus_low,1,1,1
vilp-242-case3,vilp-242,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0021630845077556,-0.0,-8.885135821944347,0.25167410714285715,0.22823660714285715,0.3599330357142857,0.2799479166666667,0,consensus_low,1,1,1
vilp-248-case2,vilp-248,qwen,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0010991526959128,-0.0,-14.760676299470404,0.16685267857142858,0.22823660714285715,0.20926339285714285,0.20145089285714288,0,consensus_low,1,1,1
vilp-248-case3,vilp-248,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0006080588877388,-0.0,-15.240204787147237,0.11216517857142858,0.22823660714285715,0.19252232142857142,0.17764136904761904,0,consensus_low,1,1,1
vilp-256-case2,vilp-256,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0003726352407862,0.4986264216607589,-16.58259363509411,0.06752232142857142,0.6233258928571429,0.12667410714285715,0.27250744047619047,0,consensus_low,1,1,1
vilp-271-case2,vilp-271,qwen,vilp,test,0,1,1,1,reasoning_hallucination,1,1.002180940776472,-0.0,-8.86371124238735,0.25390625,0.22823660714285715,0.36104910714285715,0.2810639880952381,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-1-1-2,hallusionbench-image-VS-chart-1,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0006291866373345,-0.0,2.827013944327355,0.2637017070979335,0.21473495058400718,0.5152740341419587,0.3312368972746331,0,consensus_low,1,1,1
hallusionbench-image-VS-table-10-2-3,hallusionbench-image-VS-table-10,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001873970101904,-0.0,-20.316839370109033,0.14240790655884997,0.21473495058400718,0.05525606469002695,0.13746630727762804,0,consensus_low,1,1,1
hallusionbench-image-VS-map-0-2-2,hallusionbench-image-VS-map-0,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002665519834308,-0.0,5.131842814554023,0.1738544474393531,0.21473495058400718,0.5242587601078167,0.304282719377059,0,consensus_low,1,1,1
hallusionbench-image-VS-map-1-2-3,hallusionbench-image-VS-map-1,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0033315421281126,-0.0,-17.01206750180515,0.4550763701707098,0.21473495058400718,0.197214734950584,0.2890086852351003,0,consensus_low,1,1,1
hallusionbench-image-VS-map-4-2-1,hallusionbench-image-VS-map-4,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001238584528087,-0.0,-22.10616368318805,0.09478885893980234,0.21473495058400718,0.010332434860736747,0.1066187481281821,0,consensus_low,1,1,1
hallusionbench-image-VS-map-4-2-0,hallusionbench-image-VS-map-4,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.002544641457937,-0.0,-19.79132674450296,0.40386343216531895,0.21473495058400718,0.07951482479784366,0.23270440251572325,0,consensus_low,1,1,1
hallusionbench-image-VS-map-4-2-3,hallusionbench-image-VS-map-4,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0015504359972622,-0.0,-19.0426442290337,0.3481581311769991,0.21473495058400718,0.11814914645103325,0.22701407607067983,0,consensus_low,1,1,1
hallusionbench-image-VS-map-4-2-2,hallusionbench-image-VS-map-4,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001133680353622,-0.0,-20.96193599542521,0.08490566037735849,0.21473495058400718,0.032794249775381853,0.11081162024558251,0,consensus_low,1,1,1
hallusionbench-image-VS-map-7-1-1,hallusionbench-image-VS-map-7,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0006083250335076,-0.0,-20.516508274612264,0.2601078167115903,0.21473495058400718,0.04806828391734052,0.17430368373764601,0,consensus_low,1,1,1
hallusionbench-image-VS-map-10-2-1,hallusionbench-image-VS-map-10,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0000517368311923,0.4993432374998339,-17.58189885756372,0.029200359389038633,0.554806828391734,0.18014375561545373,0.25471698113207547,0,consensus_low,1,1,1
hallusionbench-image-VS-ocr-5-1-1,hallusionbench-image-VS-ocr-5,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.003551363830214,-0.0,-19.328134936930574,0.46765498652291104,0.21473495058400718,0.10736747529200359,0.2632524707996406,0,consensus_low,1,1,1
hallusionbench-image-VS-ocr-7-2-0,hallusionbench-image-VS-ocr-7,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0021506546929555,-0.0,-17.783662237994264,0.38409703504043125,0.21473495058400718,0.17295597484276728,0.25726265348906857,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-0-0-0,hallusionbench-image-VD-illusion-0,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002424716915872,0.4978425438637786,-15.9302683777078,0.16576819407008087,0.5440251572327044,0.24303683737646,0.31761006289308175,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-0-1-0,hallusionbench-image-VD-illusion-0,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0019098520424168,-0.0,-21.249834023054337,0.37331536388140163,0.21473495058400718,0.025606469002695417,0.20455226115603473,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-1-1-2,hallusionbench-image-VD-illusion-1,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0026038885625517,-0.0,-21.79451627688702,0.4101527403414196,0.21473495058400718,0.01302785265049416,0.21263851452530694,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-3-1-0,hallusionbench-image-VD-illusion-3,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0011820792781203,-0.0,-21.108257894069705,0.325696316262354,0.21473495058400718,0.02830188679245283,0.18957771787960467,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-9-1-0,hallusionbench-image-VD-illusion-9,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0023009778090348,-0.0,-19.271660834841132,0.3939802336028751,0.21473495058400718,0.11006289308176101,0.2395926924228811,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-9-1-1,hallusionbench-image-VD-illusion-9,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.001038670581977,-0.0,-21.50164713405171,0.31491464510332434,0.21473495058400718,0.018418688230008983,0.18268942797244683,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-19-0-2,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.003682970938882,-0.0,-19.8245243811872,0.4748427672955975,0.21473495058400718,0.07861635220125786,0.25606469002695414,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-19-1-0,hallusionbench-image-VD-illusion-19,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0013492107860695,-0.0,-23.548116749095847,0.33647798742138363,0.21473495058400718,0.0022461814914645105,0.18448637316561844,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-29-1-0,hallusionbench-image-VD-illusion-29,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0041742325804934,-0.0,-19.74145962427122,0.5080862533692723,0.21473495058400718,0.08310871518418689,0.2686433063791554,0,consensus_low,1,1,1
hallusionbench-image-VD-math-2-1-2,hallusionbench-image-VD-math-2,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0008077621309333,-0.0,-3.328270299703453,0.2825696316262354,0.21473495058400718,0.4811320754716981,0.32614555256064687,0,consensus_low,1,1,1
hallusionbench-image-VD-math-12-1-0,hallusionbench-image-VD-math-12,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.000112175939014,-0.0,-21.41700864676871,0.08310871518418689,0.21473495058400718,0.0220125786163522,0.1066187481281821,0,consensus_low,1,1,1
hallusionbench-image-VD-math-15-0-0,hallusionbench-image-VD-math-15,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0007715224931029,-0.0,-16.408745316052105,0.279874213836478,0.21473495058400718,0.21877807726864332,0.2377957472297095,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-2-1-0,hallusionbench-image-VD-ocr-2,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.003973960938281,-0.0,-18.44890575708965,0.49550763701707096,0.21473495058400718,0.14690026954177898,0.28571428571428575,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-3-1-2,hallusionbench-image-VD-ocr-3,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0033395289266749,-0.0,-15.565655992092314,0.4559748427672956,0.21473495058400718,0.2592093441150045,0.30997304582210244,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-3-2-2,hallusionbench-image-VD-ocr-3,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.003761529921317,-0.0,-14.668132817479998,0.48472596585804134,0.21473495058400718,0.2915543575920934,0.33033842467804736,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-5-1-0,hallusionbench-image-VD-ocr-5,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0010844469467377,-0.0,-18.79602884161328,0.3194070080862534,0.21473495058400718,0.1289308176100629,0.2210242587601078,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-7-1-0,hallusionbench-image-VD-ocr-7,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0031523703935057,-0.0,-16.903174296594436,0.449685534591195,0.21473495058400718,0.20170709793351302,0.2887091943695717,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-10-1-0,hallusionbench-image-VD-ocr-10,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0030499696833004,-0.0,-15.551365448881125,0.4442946990116801,0.21473495058400718,0.2601078167115903,0.30637915543575917,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-14-1-0,hallusionbench-image-VD-ocr-14,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0012764931212663,-0.0,-17.450806059783964,0.33198562443845464,0.21473495058400718,0.18373764600179696,0.24348607367475295,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-18-0-1,hallusionbench-image-VD-ocr-18,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0006657838795463,-0.0,-19.08034284441939,0.2672955974842767,0.21473495058400718,0.11455525606469003,0.1988619347109913,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-18-1-0,hallusionbench-image-VD-ocr-18,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0009441375857764,-0.0,-16.821454451382216,0.2996406109613657,0.21473495058400718,0.20530098831985624,0.2398921832884097,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-19-0-1,hallusionbench-image-VD-ocr-19,qwen,hallusionbench,image,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0010311603156914,-0.0,-19.12897097513546,0.3140161725067385,0.21473495058400718,0.11365678346810422,0.21413596885294997,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-2-1-1,hallusionbench-image-VD-figure-2,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001479387271466,0.5006765174538828,-16.857390586190526,0.11680143755615453,0.5745732255166217,0.20350404312668463,0.298292902066487,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-6-1-0,hallusionbench-image-VD-figure-6,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.004184842127879,-0.0,-18.263957691534664,0.5098831985624438,0.21473495058400718,0.1522911051212938,0.29230308475591493,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-7-1-0,hallusionbench-image-VD-figure-7,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.002333402725324,-0.0,-18.45848141655461,0.3966756513926325,0.21473495058400718,0.14600179694519316,0.252470799640611,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-11-0-1,hallusionbench-image-VD-figure-11,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.000253558168685,-0.0,-16.93592517662946,0.17026055705300988,0.21473495058400718,0.19901168014375561,0.19466906259359087,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-12-1-1,hallusionbench-image-VD-figure-12,qwen,hallusionbench,image,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0001236200338357,-0.0,-18.561286904817443,0.09299191374663072,0.21473495058400718,0.14240790655884997,0.15004492362982927,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-13-0-1,hallusionbench-image-VD-figure-13,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002927780254207,-0.0,-19.51307353240634,0.18733153638814015,0.21473495058400718,0.09748427672955975,0.16651692123390235,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-15-1-0,hallusionbench-image-VD-figure-15,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0041102171495138,-0.0,-13.433112952479142,0.5017969451931716,0.21473495058400718,0.3274932614555256,0.3480083857442348,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-16-0-0,hallusionbench-image-VD-figure-16,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000064373014563,-0.0,-19.41661974323244,0.0426774483378257,0.21473495058400718,0.10467205750224619,0.12069481880802635,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-17-1-1,hallusionbench-image-VD-figure-17,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000188350668655,0.5000139703485833,-15.879438916657682,0.005840071877807727,0.5619946091644205,0.24573225516621744,0.27118897873614856,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-18-1-0,hallusionbench-image-VD-figure-18,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0003098249371607,-0.0,-12.63703249570548,0.1945193171608266,0.21473495058400718,0.3607367475292004,0.25666367175801136,0,consensus_low,1,1,1
hallusionbench-image-VD-video-2-1-0,hallusionbench-image-VD-video-2,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.00504565256125,-0.0,-16.67373155040658,0.5422282120395328,0.21473495058400718,0.20799640610961365,0.3216531895777179,0,consensus_low,1,1,1
hallusionbench-image-VD-video-2-1-2,hallusionbench-image-VD-video-2,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.004077911492032,-0.0,-17.338892581414644,0.5,0.21473495058400718,0.18823000898472597,0.30098831985624436,0,consensus_low,1,1,1
hallusionbench-image-VD-video-3-2-1,hallusionbench-image-VD-video-3,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0043685436208591,-0.0,-16.524393110359394,0.518418688230009,0.21473495058400718,0.21338724168912848,0.31551362683438156,0,consensus_low,1,1,1
hallusionbench-image-VD-video-4-2-1,hallusionbench-image-VD-video-4,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0026707648647224,-0.0,-11.699423477636303,0.41823899371069184,0.21473495058400718,0.38499550763701706,0.33932315064390534,0,consensus_low,1,1,1
hallusionbench-image-VD-video-5-0-3,hallusionbench-image-VD-video-5,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.002567052895046,-0.0,-14.75381799850046,0.40655884995507635,0.21473495058400718,0.28796046720575025,0.3030847559149446,0,consensus_low,1,1,1
hallusionbench-image-VD-video-8-1-0,hallusionbench-image-VD-video-8,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0014253854639443,-0.0,-20.161906331845703,0.3418688230008985,0.21473495058400718,0.062443845462713386,0.20634920634920637,0,consensus_low,1,1,1
hallusionbench-image-VD-video-8-1-1,hallusionbench-image-VD-video-8,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001931190531528,-0.0,-19.920385759133705,0.14510332434860737,0.21473495058400718,0.07412398921832884,0.14465408805031446,0,consensus_low,1,1,1
hallusionbench-image-VD-video-12-2-1,hallusionbench-image-VD-video-12,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000848889322857,-0.0,-18.64081053564595,0.28706199460916443,0.21473495058400718,0.13611859838274934,0.212638514525307,0,consensus_low,1,1,1
hallusionbench-image-VD-video-17-0-0,hallusionbench-image-VD-video-17,qwen,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004917383439718,-0.0,-15.356288105840108,0.24303683737646,0.21473495058400718,0.26819407008086255,0.2419886193471099,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-2-5,hallusionbench-image-VS-table-7,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0045708418486357,-0.0,-19.01108979101134,0.5247079964061097,0.21473495058400718,0.11904761904761904,0.2861635220125786,0,consensus_low,1,1,1
hallusionbench-image-VS-table-9-2-2,hallusionbench-image-VS-table-9,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.005478024697971,-0.0,-18.036654161507016,0.5566037735849056,0.21473495058400718,0.16217430368373764,0.3111710092842168,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-11-1-2,hallusionbench-image-VD-illusion-11,qwen,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0040451290428838,-0.0,-15.351894284118217,0.4991015274034142,0.21473495058400718,0.26999101527403413,0.3279424977538185,0,consensus_low,1,1,1
hallusionbench-image-VD-math-9-1-1,hallusionbench-image-VD-math-9,qwen,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0000418424592508,-0.0,-13.901706410384676,0.018418688230008983,0.21473495058400718,0.3113207547169811,0.1814914645103324,0,consensus_low,1,1,1
hallusionbench-image-VD-math-11-0-2,hallusionbench-image-VD-math-11,qwen,hallusionbench,image,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0000426769267987,-0.0,-19.058190671631955,0.02021563342318059,0.21473495058400718,0.11725067385444744,0.11740041928721173,0,consensus_low,1,1,1
mmvet-v1_16,mmvet-v1_16,qwen,mmvet,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000245932724627,-0.0,-9.11220576452192,0.10093896713615023,0.12206572769953052,0.2934272300469484,0.17214397496087638,0,consensus_low,1,1,1
mmvet-v1_29,mmvet-v1_29,qwen,mmvet,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0002366033721612,0.5003832513537443,-16.78443035345856,0.08685446009389672,0.3967136150234742,0.13380281690140844,0.2057902973395931,0,consensus_low,1,1,1
mmvet-v1_31,mmvet-v1_31,qwen,mmvet,test,0,1,1,1,reasoning_hallucination,1,1.0004421472425704,-0.0,-9.809335784074548,0.13849765258215962,0.12206572769953052,0.2699530516431925,0.17683881064162754,0,consensus_low,1,1,1
mmvet-v1_55,mmvet-v1_55,qwen,mmvet,test,0,1,1,2,reasoning_hallucination,1,1.0041948291275402,0.5000775800788154,-16.786679243070182,0.284037558685446,0.3873239436619718,0.12910798122065728,0.26682316118935834,0,consensus_low,1,1,1
mmvet-v1_109,mmvet-v1_109,qwen,mmvet,test,0,1,1,1,reasoning_hallucination,1,1.0058883428091585,-0.0,-16.712697207730034,0.31220657276995306,0.12206572769953052,0.1431924882629108,0.19248826291079812,0,consensus_low,1,1,1
mmvet-v1_122,mmvet-v1_122,qwen,mmvet,test,0,1,1,1,vision_hallucination,1,1.001500844943496,-0.0,-19.034758471070457,0.2136150234741784,0.12206572769953052,0.07276995305164319,0.13615023474178403,0,consensus_low,1,1,1
mmvet-v1_124,mmvet-v1_124,qwen,mmvet,test,0,1,1,1,vision_hallucination,1,1.0001354217539211,0.6733173785112816,-16.084102375462166,0.05868544600938967,0.5328638497652582,0.16666666666666666,0.25273865414710484,0,consensus_low,1,1,1
mmvet-v1_143,mmvet-v1_143,qwen,mmvet,test,0,1,1,1,vision_hallucination,1,1.0048657657579332,0.455096999538092,-10.887750197554736,0.3028169014084507,0.34976525821596244,0.2511737089201878,0.30125195618153366,0,consensus_low,1,1,1
vilp-5-case2,vilp-5,internvl,vilp,test,0,1,1,1,vision_hallucination,1,1.0076926948566671,-0.0,-19.56357896051657,0.5250556792873051,0.22884187082405344,0.026169265033407572,0.26002227171492204,0,consensus_low,1,1,1
vilp-5-case3,vilp-5,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0112065075382322,-0.0,-18.353838410704135,0.5528953229398663,0.22884187082405344,0.07628062360801782,0.28600593912397915,0,consensus_low,1,1,1
vilp-14-case2,vilp-14,internvl,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.000115752217768,-0.0,-16.070815989262634,0.04064587973273942,0.22884187082405344,0.16982182628062362,0.14643652561247214,0,consensus_low,1,1,1
vilp-16-case3,vilp-16,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0006482601331723,-0.0,-15.617309084822672,0.18986636971046772,0.22884187082405344,0.18207126948775057,0.20025983667409056,0,consensus_low,1,1,1
vilp-22-case2,vilp-22,internvl,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0007432986833689,-0.0,-20.00282444360018,0.2121380846325167,0.22884187082405344,0.017260579064587972,0.15274684484038603,0,consensus_low,1,1,1
vilp-23-case2,vilp-23,internvl,vilp,test,0,1,1,1,vision_hallucination,1,1.0022485256532687,-0.0,-19.289744552253516,0.361358574610245,0.22884187082405344,0.036191536748329624,0.20879732739420934,0,consensus_low,1,1,1
vilp-23-case3,vilp-23,internvl,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0023247002492042,-0.0,-15.756300279374967,0.3680400890868597,0.22884187082405344,0.17761692650334077,0.25816629547141795,0,consensus_low,1,1,1
vilp-24-case2,vilp-24,internvl,vilp,test,0,1,1,2,reasoning_hallucination,1,1.0010130405123685,-0.0,-17.680571755166508,0.2577951002227171,0.22884187082405344,0.10968819599109131,0.1987750556792873,0,consensus_low,1,1,1
